filename,relative_path,split,label,frame_id,sequence_id_provisional,camera_group,camera_group_size,camera_group_confidence,grouping_method,camera_group_v1,camera_group_v2_manual_merge,camera_group_v2_merge_reason,enabled_for_cv
01157.jpg,训练集/01157.jpg,train,有漂浮物,1157,file_block_0005,camera_group_v2_0347,4,high,top75_gray32_cosine_with_frame_gap,camera_group_0355,no,,yes
01158.jpg,训练集/01158.jpg,train,有漂浮物,1158,file_block_0005,camera_group_v2_0347,4,high,top75_gray32_cosine_with_frame_gap,camera_group_0355,no,,yes
01159.jpg,训练集/01159.jpg,train,有漂浮物,1159,file_block_0005,camera_group_v2_0347,4,high,top75_gray32_cosine_with_frame_gap,camera_group_0355,no,,yes
01160.jpg,训练集/01160.jpg,train,有漂浮物,1160,file_block_0005,camera_group_v2_0347,4,high,top75_gray32_cosine_with_frame_gap,camera_group_0355,no,,yes
01161.jpg,训练集/01161.jpg,train,有漂浮物,1161,file_block_0005,camera_group_v2_0348,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0356,no,,yes
01162.jpg,训练集/01162.jpg,train,有漂浮物,1162,file_block_0005,camera_group_v2_0348,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0356,no,,yes
01163.jpg,训练集/01163.jpg,train,有漂浮物,1163,file_block_0005,camera_group_v2_0348,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0356,no,,yes
01164.jpg,训练集/01164.jpg,train,有漂浮物,1164,file_block_0005,camera_group_v2_0349,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0357,no,,yes
01165.jpg,训练集/01165.jpg,train,有漂浮物,1165,file_block_0005,camera_group_v2_0348,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0356,no,,yes
01166.jpg,训练集/01166.jpg,train,有漂浮物,1166,file_block_0005,camera_group_v2_0348,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0356,no,,yes
01167.jpg,训练集/01167.jpg,train,有漂浮物,1167,file_block_0005,camera_group_v2_0348,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0356,no,,yes
01168.jpg,训练集/01168.jpg,train,有漂浮物,1168,file_block_0005,camera_group_v2_0348,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0356,no,,yes
01169.jpg,训练集/01169.jpg,train,有漂浮物,1169,file_block_0005,camera_group_v2_0350,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0358,no,,yes
01170.jpg,训练集/01170.jpg,train,有漂浮物,1170,file_block_0005,camera_group_v2_0350,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0358,no,,yes
01171.jpg,训练集/01171.jpg,train,有漂浮物,1171,file_block_0005,camera_group_v2_0351,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0359,no,,yes
01172.jpg,训练集/01172.jpg,train,有漂浮物,1172,file_block_0005,camera_group_v2_0352,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0360,no,,yes
01173.jpg,训练集/01173.jpg,train,有漂浮物,1173,file_block_0005,camera_group_v2_0352,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0360,no,,yes
01174.jpg,训练集/01174.jpg,train,有漂浮物,1174,file_block_0005,camera_group_v2_0353,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0361,no,,yes
01175.jpg,训练集/01175.jpg,train,有漂浮物,1175,file_block_0005,camera_group_v2_0354,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0362,no,,yes
01176.jpg,训练集/01176.jpg,train,有漂浮物,1176,file_block_0005,camera_group_v2_0354,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0362,no,,yes
01177.jpg,训练集/01177.jpg,train,有漂浮物,1177,file_block_0005,camera_group_v2_0354,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0362,no,,yes
01178.jpg,训练集/01178.jpg,train,有漂浮物,1178,file_block_0005,camera_group_v2_0354,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0362,no,,yes
01179.jpg,训练集/01179.jpg,train,有漂浮物,1179,file_block_0005,camera_group_v2_0354,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0362,no,,yes
01180.jpg,训练集/01180.jpg,train,有漂浮物,1180,file_block_0005,camera_group_v2_0354,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0362,no,,yes
01181.jpg,训练集/01181.jpg,train,有漂浮物,1181,file_block_0005,camera_group_v2_0354,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0362,no,,yes
01182.jpg,训练集/01182.jpg,train,有漂浮物,1182,file_block_0005,camera_group_v2_0355,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0363,no,,yes
01183.jpg,训练集/01183.jpg,train,有漂浮物,1183,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01184.jpg,训练集/01184.jpg,train,有漂浮物,1184,file_block_0005,camera_group_v2_0357,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0365,no,,yes
01185.jpg,训练集/01185.jpg,train,有漂浮物,1185,file_block_0005,camera_group_v2_0358,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0366,no,,yes
01186.jpg,训练集/01186.jpg,train,有漂浮物,1186,file_block_0005,camera_group_v2_0359,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0367,no,,yes
01187.jpg,训练集/01187.jpg,train,有漂浮物,1187,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01188.jpg,训练集/01188.jpg,train,有漂浮物,1188,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01189.jpg,训练集/01189.jpg,train,有漂浮物,1189,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01190.jpg,训练集/01190.jpg,train,有漂浮物,1190,file_block_0005,camera_group_v2_0360,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0368,no,,yes
01191.jpg,训练集/01191.jpg,train,有漂浮物,1191,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01192.jpg,训练集/01192.jpg,train,有漂浮物,1192,file_block_0005,camera_group_v2_0361,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0369,no,,yes
01193.jpg,训练集/01193.jpg,train,有漂浮物,1193,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01194.jpg,训练集/01194.jpg,train,有漂浮物,1194,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01195.jpg,训练集/01195.jpg,train,有漂浮物,1195,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01196.jpg,训练集/01196.jpg,train,有漂浮物,1196,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01197.jpg,训练集/01197.jpg,train,有漂浮物,1197,file_block_0005,camera_group_v2_0362,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0370,no,,yes
01198.jpg,训练集/01198.jpg,train,有漂浮物,1198,file_block_0005,camera_group_v2_0363,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0371,no,,yes
01199.jpg,训练集/01199.jpg,train,有漂浮物,1199,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01200.jpg,训练集/01200.jpg,train,有漂浮物,1200,file_block_0005,camera_group_v2_0364,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0372,no,,yes
01201.jpg,训练集/01201.jpg,train,有漂浮物,1201,file_block_0005,camera_group_v2_0365,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0373,no,,yes
01202.jpg,训练集/01202.jpg,train,有漂浮物,1202,file_block_0005,camera_group_v2_0366,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0374,no,,yes
01203.jpg,训练集/01203.jpg,train,有漂浮物,1203,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01204.jpg,训练集/01204.jpg,train,有漂浮物,1204,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01205.jpg,训练集/01205.jpg,train,有漂浮物,1205,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01206.jpg,训练集/01206.jpg,train,有漂浮物,1206,file_block_0005,camera_group_v2_0356,14,medium,top75_gray32_cosine_with_frame_gap,camera_group_0364,no,,yes
01207.jpg,训练集/01207.jpg,train,有漂浮物,1207,file_block_0005,camera_group_v2_0367,6,medium,top75_gray32_cosine_with_frame_gap,camera_group_0375,no,,yes
01208.jpg,训练集/01208.jpg,train,有漂浮物,1208,file_block_0005,camera_group_v2_0367,6,medium,top75_gray32_cosine_with_frame_gap,camera_group_0375,no,,yes
01209.jpg,训练集/01209.jpg,train,有漂浮物,1209,file_block_0005,camera_group_v2_0367,6,medium,top75_gray32_cosine_with_frame_gap,camera_group_0375,no,,yes
01210.jpg,训练集/01210.jpg,train,有漂浮物,1210,file_block_0005,camera_group_v2_0367,6,medium,top75_gray32_cosine_with_frame_gap,camera_group_0375,no,,yes
01211.jpg,训练集/01211.jpg,train,有漂浮物,1211,file_block_0005,camera_group_v2_0367,6,medium,top75_gray32_cosine_with_frame_gap,camera_group_0375,no,,yes
01212.jpg,训练集/01212.jpg,train,有漂浮物,1212,file_block_0005,camera_group_v2_0367,6,medium,top75_gray32_cosine_with_frame_gap,camera_group_0375,no,,yes
01213.jpg,训练集/01213.jpg,train,有漂浮物,1213,file_block_0005,camera_group_v2_0368,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0376,no,,yes
01214.jpg,训练集/01214.jpg,train,有漂浮物,1214,file_block_0005,camera_group_v2_0368,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0376,no,,yes
01215.jpg,训练集/01215.jpg,train,有漂浮物,1215,file_block_0005,camera_group_v2_0369,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0377,no,,yes
01216.jpg,训练集/01216.jpg,train,有漂浮物,1216,file_block_0005,camera_group_v2_0369,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0377,no,,yes
01217.jpg,训练集/01217.jpg,train,有漂浮物,1217,file_block_0005,camera_group_v2_0369,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0377,no,,yes
01218.jpg,训练集/01218.jpg,train,有漂浮物,1218,file_block_0005,camera_group_v2_0369,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0377,no,,yes
01219.jpg,训练集/01219.jpg,train,有漂浮物,1219,file_block_0005,camera_group_v2_0369,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0377,no,,yes
01220.jpg,训练集/01220.jpg,train,有漂浮物,1220,file_block_0005,camera_group_v2_0369,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0377,no,,yes
01221.jpg,训练集/01221.jpg,train,有漂浮物,1221,file_block_0005,camera_group_v2_0369,7,medium,top75_gray32_cosine_with_frame_gap,camera_group_0377,no,,yes
01222.jpg,训练集/01222.jpg,train,有漂浮物,1222,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01223.jpg,训练集/01223.jpg,train,有漂浮物,1223,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01224.jpg,训练集/01224.jpg,train,有漂浮物,1224,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01225.jpg,训练集/01225.jpg,train,有漂浮物,1225,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01226.jpg,训练集/01226.jpg,train,有漂浮物,1226,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01227.jpg,训练集/01227.jpg,train,有漂浮物,1227,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01228.jpg,训练集/01228.jpg,train,有漂浮物,1228,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01229.jpg,训练集/01229.jpg,train,有漂浮物,1229,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01230.jpg,训练集/01230.jpg,train,有漂浮物,1230,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01231.jpg,训练集/01231.jpg,train,有漂浮物,1231,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01232.jpg,训练集/01232.jpg,train,有漂浮物,1232,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01233.jpg,训练集/01233.jpg,train,有漂浮物,1233,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01234.jpg,训练集/01234.jpg,train,有漂浮物,1234,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01235.jpg,训练集/01235.jpg,train,有漂浮物,1235,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01236.jpg,训练集/01236.jpg,train,有漂浮物,1236,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01237.jpg,训练集/01237.jpg,train,有漂浮物,1237,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01238.jpg,训练集/01238.jpg,train,有漂浮物,1238,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01239.jpg,训练集/01239.jpg,train,有漂浮物,1239,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01240.jpg,训练集/01240.jpg,train,有漂浮物,1240,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01241.jpg,训练集/01241.jpg,train,有漂浮物,1241,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01242.jpg,训练集/01242.jpg,train,有漂浮物,1242,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01243.jpg,训练集/01243.jpg,train,有漂浮物,1243,file_block_0005,camera_group_v2_0371,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0379,no,,yes
01244.jpg,初赛测试集/01244.jpg,test,,1244,file_block_0005,camera_group_v2_0372,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0380,no,,yes
01245.jpg,初赛测试集/01245.jpg,test,,1245,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01246.jpg,初赛测试集/01246.jpg,test,,1246,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01247.jpg,初赛测试集/01247.jpg,test,,1247,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01248.jpg,初赛测试集/01248.jpg,test,,1248,file_block_0005,camera_group_v2_0370,25,medium,top75_gray32_cosine_with_frame_gap,camera_group_0378,no,,yes
01249.jpg,初赛测试集/01249.jpg,test,,1249,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01250.jpg,初赛测试集/01250.jpg,test,,1250,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01251.jpg,初赛测试集/01251.jpg,test,,1251,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01252.jpg,初赛测试集/01252.jpg,test,,1252,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01253.jpg,初赛测试集/01253.jpg,test,,1253,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01254.jpg,初赛测试集/01254.jpg,test,,1254,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01255.jpg,初赛测试集/01255.jpg,test,,1255,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01256.jpg,初赛测试集/01256.jpg,test,,1256,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01257.jpg,初赛测试集/01257.jpg,test,,1257,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01258.jpg,初赛测试集/01258.jpg,test,,1258,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01259.jpg,初赛测试集/01259.jpg,test,,1259,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01260.jpg,初赛测试集/01260.jpg,test,,1260,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01261.jpg,初赛测试集/01261.jpg,test,,1261,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01262.jpg,初赛测试集/01262.jpg,test,,1262,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01263.jpg,初赛测试集/01263.jpg,test,,1263,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01264.jpg,初赛测试集/01264.jpg,test,,1264,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01265.jpg,初赛测试集/01265.jpg,test,,1265,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01266.jpg,初赛测试集/01266.jpg,test,,1266,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01267.jpg,初赛测试集/01267.jpg,test,,1267,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01268.jpg,初赛测试集/01268.jpg,test,,1268,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01269.jpg,初赛测试集/01269.jpg,test,,1269,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01270.jpg,初赛测试集/01270.jpg,test,,1270,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01271.jpg,初赛测试集/01271.jpg,test,,1271,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01272.jpg,初赛测试集/01272.jpg,test,,1272,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01273.jpg,初赛测试集/01273.jpg,test,,1273,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01274.jpg,初赛测试集/01274.jpg,test,,1274,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01275.jpg,初赛测试集/01275.jpg,test,,1275,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
01276.jpg,初赛测试集/01276.jpg,test,,1276,file_block_0005,camera_group_v2_0373,46,medium,top75_gray32_cosine_with_frame_gap,camera_group_0381,no,,yes
